"Spinal Osteochondrosis", "Spinal Osteochondrosis"
"Mandibular Injuries", "Mandibular Injuries"
"End Stage Liver Disease", "End Stage Liver Disease"
"Hemifacial Spasm", "Hemifacial Spasm"
"Anemia, Refractory, with Excess of Blasts", "Anemia, Refractory, with Excess of Blasts"
"Blood Protein Disorders", "Blood Protein Disorders"
"Muscle Spasticity", "Muscle Spasticity"
"Pulmonary Fibrosis", "Pulmonary Fibrosis"
"Epilepsy, Partial, Motor", "Epilepsy, Partial, Motor"
"Wounds, Gunshot", "Wounds, Gunshot"
"Conjunctivitis, Allergic", "Conjunctivitis, Allergic"
"Sleep Initiation and Maintenance Disorders", "Sleep Initiation and Maintenance Disorders"
"Autonomic Dysreflexia", "Autonomic Dysreflexia"
"Bone Diseases, Endocrine", "Bone Diseases, Endocrine"
"Lung Abscess", "Lung Abscess"
"Prolidase Deficiency", "Prolidase Deficiency"
"Periodontal Pocket", "Periodontal Pocket"
"Anemia, Aplastic", "Anemia, Aplastic"
"Legionellosis", "Legionellosis"
"Respiratory Tract Infections", "Respiratory Tract Infections"
"HIV Wasting Syndrome", "HIV Wasting Syndrome"
"Sarcoidosis", "Sarcoidosis"
"X-Linked Combined Immunodeficiency Diseases", "X-Linked Combined Immunodeficiency Diseases"
"Stomatitis, Aphthous", "Stomatitis, Aphthous"
"Malocclusion, Angle Class II", "Malocclusion, Angle Class II"
"Odontogenic Tumors", "Odontogenic Tumors"
"Vitamin B 6 Deficiency", "Vitamin B 6 Deficiency"
"Cysts", "Cysts"
"Obesity, Abdominal", "Obesity, Abdominal"
"Encephalomyelitis, Venezuelan Equine", "Encephalomyelitis, Venezuelan Equine"
"Parvoviridae Infections", "Parvoviridae Infections"
"Biliary Tract Diseases", "Biliary Tract Diseases"
"Nerve Sheath Neoplasms", "Nerve Sheath Neoplasms"
"Diabetes Insipidus", "Diabetes Insipidus"
"Shellfish Hypersensitivity", "Shellfish Hypersensitivity"
"Ascites", "Ascites"
"Piebaldism", "Piebaldism"
"Siderosis", "Siderosis"
"Central Serous Chorioretinopathy", "Central Serous Chorioretinopathy"
"Stroke", "Stroke"
"Fasciitis, Plantar", "Fasciitis, Plantar"
"Kearns-Sayre Syndrome", "Kearns-Sayre Syndrome"
"Caroli Disease", "Caroli Disease"
"Anaplasmosis", "Anaplasmosis"
"Hearing Loss, Mixed Conductive-Sensorineural", "Hearing Loss, Mixed Conductive-Sensorineural"
"Panuveitis", "Panuveitis"
"Neoplasms, Adipose Tissue", "Neoplasms, Adipose Tissue"
"Birt-Hogg-Dube Syndrome", "Birt-Hogg-Dube Syndrome"
"Inflammatory Breast Neoplasms", "Inflammatory Breast Neoplasms"
"Carbamoyl-Phosphate Synthase I Deficiency Disease", "Carbamoyl-Phosphate Synthase I Deficiency Disease"
"Urinary Bladder, Neurogenic", "Urinary Bladder, Neurogenic"
"Visceral Pain", "Visceral Pain"
"Eye Neoplasms", "Eye Neoplasms"
"Torsades de Pointes", "Torsades de Pointes"
"Glomerulonephritis, Membranous", "Glomerulonephritis, Membranous"
"Post-Dural Puncture Headache", "Post-Dural Puncture Headache"
"Schizophrenia, Catatonic", "Schizophrenia, Catatonic"
"Tooth Resorption", "Tooth Resorption"
"Bone Cysts, Aneurysmal", "Bone Cysts, Aneurysmal"
"Adenoma, Basophil", "Adenoma, Basophil"
"Rhinitis", "Rhinitis"
"Sleep Apnea, Central", "Sleep Apnea, Central"
"Hand, Foot and Mouth Disease", "Hand, Foot and Mouth Disease"
"Hypopharyngeal Neoplasms", "Hypopharyngeal Neoplasms"
"Rhinitis, Vasomotor", "Rhinitis, Vasomotor"
"Burns, Electric", "Burns, Electric"
"Cognitive Dysfunction", "Cognitive Dysfunction"
"Rosacea", "Rosacea"
"Pilonidal Sinus", "Pilonidal Sinus"
"Sandhoff Disease", "Sandhoff Disease"
"Porphyrias", "Porphyrias"
"Immune System Diseases", "Immune System Diseases"
"Fibroma", "Fibroma"
"White Coat Hypertension", "White Coat Hypertension"
"Cardiac Tamponade", "Cardiac Tamponade"
"Hyperemia", "Hyperemia"
"Eye Injuries", "Eye Injuries"
"Cholestasis, Extrahepatic", "Cholestasis, Extrahepatic"
"Shared Paranoid Disorder", "Shared Paranoid Disorder"
"Mitochondrial Diseases", "Mitochondrial Diseases"
"Choroideremia", "Choroideremia"
"Hemangioma, Capillary", "Hemangioma, Capillary"
"Immunoproliferative Disorders", "Immunoproliferative Disorders"
"Bone Marrow Diseases", "Bone Marrow Diseases"
"Nasopharyngitis", "Nasopharyngitis"
"Fetal Macrosomia", "Fetal Macrosomia"
"Sjogren's Syndrome", "Sjogren's Syndrome"
"Pregnancy in Diabetics", "Pregnancy in Diabetics"
"Carcinoma, Basosquamous", "Carcinoma, Basosquamous"
"Herpes Zoster", "Herpes Zoster"
"Diabetes Mellitus, Type 2", "Diabetes Mellitus, Type 2"
"Chromosome Aberrations", "Chromosome Aberrations"
"Mucocutaneous Lymph Node Syndrome", "Mucocutaneous Lymph Node Syndrome"
"Smith-Magenis Syndrome", "Smith-Magenis Syndrome"
"Superinfection", "Superinfection"
"Pelvic Floor Disorders", "Pelvic Floor Disorders"
"Melena", "Melena"
"Dengue", "Dengue"
"Vertebrobasilar Insufficiency", "Vertebrobasilar Insufficiency"
"Coinfection", "Coinfection"
"Iron Overload", "Iron Overload"
"Osteitis Deformans", "Osteitis Deformans"
"Tics", "Tics"
"Mandibular Fractures", "Mandibular Fractures"
"Purine-Pyrimidine Metabolism, Inborn Errors", "Purine-Pyrimidine Metabolism, Inborn Errors"
"Uveomeningoencephalitic Syndrome", "Uveomeningoencephalitic Syndrome"
"Pemphigoid, Bullous", "Pemphigoid, Bullous"
"Hemangioendothelioma", "Hemangioendothelioma"
"Vascular Remodeling", "Vascular Remodeling"
"Oligodendroglioma", "Oligodendroglioma"
"Aphasia, Broca", "Aphasia, Broca"
"Prion Diseases", "Prion Diseases"
"Keratosis", "Keratosis"
"Colitis, Collagenous", "Colitis, Collagenous"
"Chorea", "Chorea"
"Retinal Perforations", "Retinal Perforations"
"Erythema Nodosum", "Erythema Nodosum"
"Underage Drinking", "Underage Drinking"
"Scleroderma, Localized", "Scleroderma, Localized"
"Ossification, Heterotopic", "Ossification, Heterotopic"
"Neoplasms, Unknown Primary", "Neoplasms, Unknown Primary"
"Hirschsprung Disease", "Hirschsprung Disease"
"Multiple Endocrine Neoplasia", "Multiple Endocrine Neoplasia"
"Epidermolysis Bullosa", "Epidermolysis Bullosa"
"Callosities", "Callosities"
"Meningitis", "Meningitis"
"Myopathy, Central Core", "Myopathy, Central Core"
"Cystitis", "Cystitis"
"Neurogenic Bowel", "Neurogenic Bowel"
"Optic Neuropathy, Ischemic", "Optic Neuropathy, Ischemic"
"Esthesioneuroblastoma, Olfactory", "Esthesioneuroblastoma, Olfactory"
"Waterborne Diseases", "Waterborne Diseases"
"Hemorrhagic Fevers, Viral", "Hemorrhagic Fevers, Viral"
"Alopecia", "Alopecia"
"Skin Diseases, Eczematous", "Skin Diseases, Eczematous"
"Vaginal Fistula", "Vaginal Fistula"
"Brain Stem Neoplasms", "Brain Stem Neoplasms"
"Dermatomyositis", "Dermatomyositis"
"Amblyopia", "Amblyopia"
"Exsanguination", "Exsanguination"
"Diphtheria", "Diphtheria"
"Ciliopathies", "Ciliopathies"
"Depersonalization", "Depersonalization"
"Maxillary Diseases", "Maxillary Diseases"
"Hypophosphatemia, Familial", "Hypophosphatemia, Familial"
"Wounds and Injuries", "Wounds and Injuries"
"Testicular Diseases", "Testicular Diseases"
"Arthritis, Reactive", "Arthritis, Reactive"
"Lipodystrophy, Familial Partial", "Lipodystrophy, Familial Partial"
"Gastroenteritis", "Gastroenteritis"
"Enteritis", "Enteritis"
"Dermatitis, Allergic Contact", "Dermatitis, Allergic Contact"
"Kleine-Levin Syndrome", "Kleine-Levin Syndrome"
"Leishmaniasis, Visceral", "Leishmaniasis, Visceral"
"Splenomegaly", "Splenomegaly"
"Exostoses", "Exostoses"
"Nose Deformities, Acquired", "Nose Deformities, Acquired"
"Neoplasms, Connective and Soft Tissue", "Neoplasms, Connective and Soft Tissue"
"Meningitis, Cryptococcal", "Meningitis, Cryptococcal"
"Idiopathic Pulmonary Fibrosis", "Idiopathic Pulmonary Fibrosis"
"Chromosome Disorders", "Chromosome Disorders"
"Posterior Leukoencephalopathy Syndrome", "Posterior Leukoencephalopathy Syndrome"
"Abdomen, Acute", "Abdomen, Acute"
"Sickle Cell Trait", "Sickle Cell Trait"
"Sinusitis", "Sinusitis"
"Rhinitis, Allergic, Perennial", "Rhinitis, Allergic, Perennial"
"Hyperkalemia", "Hyperkalemia"
"Osteoarthritis", "Osteoarthritis"
"Hypercholesterolemia", "Hypercholesterolemia"
"Central Cord Syndrome", "Central Cord Syndrome"
"Colonic Diseases", "Colonic Diseases"
"Zollinger-Ellison Syndrome", "Zollinger-Ellison Syndrome"
"Mucopolysaccharidosis II", "Mucopolysaccharidosis II"
"Biotinidase Deficiency", "Biotinidase Deficiency"
"Pregnancy, Ovarian", "Pregnancy, Ovarian"
"Chronic Traumatic Encephalopathy", "Chronic Traumatic Encephalopathy"
"Spasm", "Spasm"
"Foot Dermatoses", "Foot Dermatoses"
"Pericardial Effusion", "Pericardial Effusion"
"Post-Exercise Hypotension", "Post-Exercise Hypotension"
"Amyloid Neuropathies", "Amyloid Neuropathies"
"Spondylolysis", "Spondylolysis"
"Suppuration", "Suppuration"
"Rhabdomyolysis", "Rhabdomyolysis"
"Confusion", "Confusion"
"Tachycardia, Ectopic Atrial", "Tachycardia, Ectopic Atrial"
"Spherocytosis, Hereditary", "Spherocytosis, Hereditary"
"Furunculosis", "Furunculosis"
"Balanitis", "Balanitis"
"Maxillary Sinusitis", "Maxillary Sinusitis"
"Status Asthmaticus", "Status Asthmaticus"
"Metabolic Diseases", "Metabolic Diseases"
"Uterine Inertia", "Uterine Inertia"
"Fungemia", "Fungemia"
"Infarction, Anterior Cerebral Artery", "Infarction, Anterior Cerebral Artery"
"Malocclusion, Angle Class I", "Malocclusion, Angle Class I"
"Abnormal Karyotype", "Abnormal Karyotype"
"Mast-Cell Sarcoma", "Mast-Cell Sarcoma"
"Autistic Disorder", "Autistic Disorder"
"Mediastinitis", "Mediastinitis"
"Spinal Dysraphism", "Spinal Dysraphism"
"Lennox Gastaut Syndrome", "Lennox Gastaut Syndrome"
"Focal Infection, Dental", "Focal Infection, Dental"
"Onchocerciasis", "Onchocerciasis"
"Atrophic Vaginitis", "Atrophic Vaginitis"
"Plasmablastic Lymphoma", "Plasmablastic Lymphoma"
"Shy-Drager Syndrome", "Shy-Drager Syndrome"
"Common Cold", "Common Cold"
"Silicosis", "Silicosis"
"Prognathism", "Prognathism"
"Cystadenoma", "Cystadenoma"
"Shoulder Fractures", "Shoulder Fractures"
"Lupus Erythematosus, Cutaneous", "Lupus Erythematosus, Cutaneous"
"Abdominal Injuries", "Abdominal Injuries"
"Hemophilia A", "Hemophilia A"
"Ocular Hypertension", "Ocular Hypertension"
"Hemangioendothelioma, Epithelioid", "Hemangioendothelioma, Epithelioid"
"Tinea Versicolor", "Tinea Versicolor"
"Carbuncle", "Carbuncle"
"Cyclothymic Disorder", "Cyclothymic Disorder"
"Otitis Media", "Otitis Media"
"Menkes Kinky Hair Syndrome", "Menkes Kinky Hair Syndrome"
"Nystagmus, Congenital", "Nystagmus, Congenital"
"Cholecystolithiasis", "Cholecystolithiasis"
"Neovascularization, Pathologic", "Neovascularization, Pathologic"
"Gambling", "Gambling"
"Hepatitis B, Chronic", "Hepatitis B, Chronic"
"Fuchs' Endothelial Dystrophy", "Fuchs' Endothelial Dystrophy"
"Nervous System Malformations", "Nervous System Malformations"
"Aortitis", "Aortitis"
"Vision Disorders", "Vision Disorders"
"Von Willebrand Disease, Type 3", "Von Willebrand Disease, Type 3"
"Shock", "Shock"
"Dysuria", "Dysuria"
"Systemic Inflammatory Response Syndrome", "Systemic Inflammatory Response Syndrome"
"Orbital Diseases", "Orbital Diseases"
"Tick-Borne Diseases", "Tick-Borne Diseases"
"Dent Disease", "Dent Disease"
"Anencephaly", "Anencephaly"
"Menopause, Premature", "Menopause, Premature"
"AIDS-Related Complex", "AIDS-Related Complex"
"Liver Neoplasms", "Liver Neoplasms"
"Superior Vena Cava Syndrome", "Superior Vena Cava Syndrome"
"Agraphia", "Agraphia"
"Pleuropneumonia", "Pleuropneumonia"
"Precursor B-Cell Lymphoblastic Leukemia-Lymphoma", "Precursor B-Cell Lymphoblastic Leukemia-Lymphoma"
"Von Willebrand Diseases", "Von Willebrand Diseases"
"Pharyngitis", "Pharyngitis"
"Hyperalgesia", "Hyperalgesia"
"Bites and Stings", "Bites and Stings"
"Post-Traumatic Headache", "Post-Traumatic Headache"
"Thyroid Dysgenesis", "Thyroid Dysgenesis"
"Drinking Behavior", "Drinking Behavior"
"Liver Failure, Acute", "Liver Failure, Acute"
"Pyloric Stenosis, Hypertrophic", "Pyloric Stenosis, Hypertrophic"
"Mucopolysaccharidosis VII", "Mucopolysaccharidosis VII"
"Demyelinating Diseases", "Demyelinating Diseases"
"Muscular Dystrophy, Emery-Dreifuss", "Muscular Dystrophy, Emery-Dreifuss"
"Herpes Simplex", "Herpes Simplex"
"Perceptual Disorders", "Perceptual Disorders"
"Wrist Injuries", "Wrist Injuries"
"Severe Acute Malnutrition", "Severe Acute Malnutrition"
"Chorioamnionitis", "Chorioamnionitis"
"Appendiceal Neoplasms", "Appendiceal Neoplasms"
"Hyperkinesis", "Hyperkinesis"
"Subarachnoid Hemorrhage", "Subarachnoid Hemorrhage"
"Learning Disorders", "Learning Disorders"
"Polycythemia Vera", "Polycythemia Vera"
"Hemochromatosis", "Hemochromatosis"
"Hypoxia-Ischemia, Brain", "Hypoxia-Ischemia, Brain"
"Choriocarcinoma", "Choriocarcinoma"
"Endometrial Neoplasms", "Endometrial Neoplasms"
"Dysautonomia, Familial", "Dysautonomia, Familial"
"Urachal Cyst", "Urachal Cyst"
"Pneumonia, Viral", "Pneumonia, Viral"
"Death, Sudden, Cardiac", "Death, Sudden, Cardiac"
"Orchitis", "Orchitis"
"Connective Tissue Diseases", "Connective Tissue Diseases"
"Headache Disorders, Primary", "Headache Disorders, Primary"
"Dermatitis, Atopic", "Dermatitis, Atopic"
"Hantavirus Infections", "Hantavirus Infections"
"Urologic Neoplasms", "Urologic Neoplasms"
"Vesico-Ureteral Reflux", "Vesico-Ureteral Reflux"
"Coma", "Coma"
"Hepatitis, Alcoholic", "Hepatitis, Alcoholic"
"Keratitis", "Keratitis"
"Extensively Drug-Resistant Tuberculosis", "Extensively Drug-Resistant Tuberculosis"
"Stenosis, Pulmonary Vein", "Stenosis, Pulmonary Vein"
"Hyaline Membrane Disease", "Hyaline Membrane Disease"
"Dental Plaque", "Dental Plaque"
"Pancreatitis", "Pancreatitis"
"Leukemia, Myeloid, Acute", "Leukemia, Myeloid, Acute"
"Body Weight Changes", "Body Weight Changes"
"Hyperventilation", "Hyperventilation"
"Kyphosis", "Kyphosis"
"Colitis, Ischemic", "Colitis, Ischemic"
"Muscular Dystrophies", "Muscular Dystrophies"
"Tourette Syndrome", "Tourette Syndrome"
"Foot Deformities, Congenital", "Foot Deformities, Congenital"
"Pituitary Neoplasms", "Pituitary Neoplasms"
"Cafe-au-Lait Spots", "Cafe-au-Lait Spots"
"Muscular Dystrophy, Oculopharyngeal", "Muscular Dystrophy, Oculopharyngeal"
"Dystocia", "Dystocia"
"Respiratory System Abnormalities", "Respiratory System Abnormalities"
"Cholangitis, Sclerosing", "Cholangitis, Sclerosing"
"Pulmonary Valve Stenosis", "Pulmonary Valve Stenosis"
"Rectal Diseases", "Rectal Diseases"
"Vertebral Artery Dissection", "Vertebral Artery Dissection"
"Pseudomyxoma Peritonei", "Pseudomyxoma Peritonei"
"Heart Septal Defects, Ventricular", "Heart Septal Defects, Ventricular"
"Neuralgia, Postherpetic", "Neuralgia, Postherpetic"
"Psychoses, Substance-Induced", "Psychoses, Substance-Induced"
"Wound Infection", "Wound Infection"
"Respiratory Distress Syndrome, Newborn", "Respiratory Distress Syndrome, Newborn"
"Ascaridiasis", "Ascaridiasis"
"Giant Cell Tumors", "Giant Cell Tumors"
"Diabetic Retinopathy", "Diabetic Retinopathy"
"Uterine Cervical Diseases", "Uterine Cervical Diseases"
"Leukoencephalopathy, Progressive Multifocal", "Leukoencephalopathy, Progressive Multifocal"
"Tinnitus", "Tinnitus"
"Hydrops Fetalis", "Hydrops Fetalis"
"Telangiectasia, Hereditary Hemorrhagic", "Telangiectasia, Hereditary Hemorrhagic"
"Motion Sickness", "Motion Sickness"
"Migraine without Aura", "Migraine without Aura"
"Venous Insufficiency", "Venous Insufficiency"
"Carcinoma, Islet Cell", "Carcinoma, Islet Cell"
"Thrombocythemia, Essential", "Thrombocythemia, Essential"
"Adnexal Diseases", "Adnexal Diseases"
"Granulomatous Disease, Chronic", "Granulomatous Disease, Chronic"
"Shock, Cardiogenic", "Shock, Cardiogenic"
"Sarcoma, Ewing", "Sarcoma, Ewing"
"Hypoventilation", "Hypoventilation"
"Aortic Aneurysm", "Aortic Aneurysm"
"Intracranial Arteriovenous Malformations", "Intracranial Arteriovenous Malformations"
"Lymphoma, Large-Cell, Immunoblastic", "Lymphoma, Large-Cell, Immunoblastic"
"Reflex, Abnormal", "Reflex, Abnormal"
"Fetomaternal Transfusion", "Fetomaternal Transfusion"
"Retinoblastoma", "Retinoblastoma"
"Arthritis, Experimental", "Arthritis, Experimental"
"Pemphigus, Benign Familial", "Pemphigus, Benign Familial"
"Bankart Lesions", "Bankart Lesions"
"Vascular Malformations", "Vascular Malformations"
"Osteolysis, Essential", "Osteolysis, Essential"
"Duodenal Neoplasms", "Duodenal Neoplasms"
"Gangliosidoses, GM2", "Gangliosidoses, GM2"
"Cerebral Arterial Diseases", "Cerebral Arterial Diseases"
"Pituitary ACTH Hypersecretion", "Pituitary ACTH Hypersecretion"
"Hyperammonemia", "Hyperammonemia"
"Root Resorption", "Root Resorption"
"Keratoderma, Palmoplantar, Diffuse", "Keratoderma, Palmoplantar, Diffuse"
"Foreign-Body Reaction", "Foreign-Body Reaction"
"Myocardial Ischemia", "Myocardial Ischemia"
"Hypertrichosis", "Hypertrichosis"
"Barth Syndrome", "Barth Syndrome"
"Multiple Myeloma", "Multiple Myeloma"
"Temporomandibular Joint Disorders", "Temporomandibular Joint Disorders"
"Vitamin E Deficiency", "Vitamin E Deficiency"
"Channelopathies", "Channelopathies"
"Erysipelas", "Erysipelas"
"Self Mutilation", "Self Mutilation"
"Sweating, Gustatory", "Sweating, Gustatory"
"Enterobacteriaceae Infections", "Enterobacteriaceae Infections"
"Dermatitis, Irritant", "Dermatitis, Irritant"
"Familial Primary Pulmonary Hypertension", "Familial Primary Pulmonary Hypertension"
"Palatal Neoplasms", "Palatal Neoplasms"
"Hyperlipoproteinemia Type I", "Hyperlipoproteinemia Type I"
"Abortion, Habitual", "Abortion, Habitual"
"Pick Disease of the Brain", "Pick Disease of the Brain"
"Choroid Plexus Neoplasms", "Choroid Plexus Neoplasms"
"Hemopneumothorax", "Hemopneumothorax"
"Ureteral Neoplasms", "Ureteral Neoplasms"
"Pneumonia, Pneumocystis", "Pneumonia, Pneumocystis"
"Toxemia", "Toxemia"
"Tobacco Use Disorder", "Tobacco Use Disorder"
"Myelitis", "Myelitis"
"Pulmonary Heart Disease", "Pulmonary Heart Disease"
"Bacteroides Infections", "Bacteroides Infections"
"Abdominal Neoplasms", "Abdominal Neoplasms"
"Peptic Ulcer Perforation", "Peptic Ulcer Perforation"
"Epilepsy", "Epilepsy"
"Diarrhea", "Diarrhea"
"Pneumonia, Aspiration", "Pneumonia, Aspiration"
"Lambert-Eaton Myasthenic Syndrome", "Lambert-Eaton Myasthenic Syndrome"
"Sweat Gland Diseases", "Sweat Gland Diseases"
"Hyperlipidemia, Familial Combined", "Hyperlipidemia, Familial Combined"
"Dyskinesias", "Dyskinesias"
"Hantavirus Pulmonary Syndrome", "Hantavirus Pulmonary Syndrome"
"Isaacs Syndrome", "Isaacs Syndrome"
"Smoke Inhalation Injury", "Smoke Inhalation Injury"
"Blood Platelet Disorders", "Blood Platelet Disorders"
"Tachycardia, Paroxysmal", "Tachycardia, Paroxysmal"
"Dysmenorrhea", "Dysmenorrhea"
"Nelson Syndrome", "Nelson Syndrome"
"Scorpion Stings", "Scorpion Stings"
"Syringoma", "Syringoma"
"Motor Neuron Disease", "Motor Neuron Disease"
"Maxillary Neoplasms", "Maxillary Neoplasms"
"Leukocyte Disorders", "Leukocyte Disorders"
"Fetal Diseases", "Fetal Diseases"
"Erythroplasia", "Erythroplasia"
"Ganglion Cysts", "Ganglion Cysts"
"Diarrhea, Infantile", "Diarrhea, Infantile"
"Retinal Detachment", "Retinal Detachment"
"Staphylococcal Infections", "Staphylococcal Infections"
"Sleep Arousal Disorders", "Sleep Arousal Disorders"
"Spermatic Cord Torsion", "Spermatic Cord Torsion"
"Optic Nerve Diseases", "Optic Nerve Diseases"
"Smith-Lemli-Opitz Syndrome", "Smith-Lemli-Opitz Syndrome"
"Urogenital Abnormalities", "Urogenital Abnormalities"
"Lymphangiomyoma", "Lymphangiomyoma"
"Favism", "Favism"
"Fractures, Closed", "Fractures, Closed"
"Tracheobronchomegaly", "Tracheobronchomegaly"
"Eructation", "Eructation"
"Hereditary Sensory and Autonomic Neuropathies", "Hereditary Sensory and Autonomic Neuropathies"
"Endometrial Hyperplasia", "Endometrial Hyperplasia"
"Acute-Phase Reaction", "Acute-Phase Reaction"
"Bacteriuria", "Bacteriuria"
"Cecal Diseases", "Cecal Diseases"
"Aberrant Crypt Foci", "Aberrant Crypt Foci"
"Corneal Injuries", "Corneal Injuries"
"Bronchiolitis", "Bronchiolitis"
"Apraxia, Ideomotor", "Apraxia, Ideomotor"
"Shock, Surgical", "Shock, Surgical"
"Conjunctival Diseases", "Conjunctival Diseases"
"Pulmonary Atresia", "Pulmonary Atresia"
"Foot Injuries", "Foot Injuries"
"Tooth Diseases", "Tooth Diseases"
"Venous Thromboembolism", "Venous Thromboembolism"
"Pediatric Obesity", "Pediatric Obesity"
"Mouth Diseases", "Mouth Diseases"
"Oligohydramnios", "Oligohydramnios"
"Thymoma", "Thymoma"
"Loiasis", "Loiasis"
"Cadaver", "Cadaver"
"Hypogonadism", "Hypogonadism"
"Breast Carcinoma In Situ", "Breast Carcinoma In Situ"
"Muscle Hypertonia", "Muscle Hypertonia"
"Amyotrophic Lateral Sclerosis", "Amyotrophic Lateral Sclerosis"
"Gastroschisis", "Gastroschisis"
"Liver Cirrhosis, Alcoholic", "Liver Cirrhosis, Alcoholic"
"Blastocystis Infections", "Blastocystis Infections"
"Chondromalacia Patellae", "Chondromalacia Patellae"
"Incontinentia Pigmenti", "Incontinentia Pigmenti"
"Tooth Demineralization", "Tooth Demineralization"
"Lyme Neuroborreliosis", "Lyme Neuroborreliosis"
"Cancer Pain", "Cancer Pain"
"Hypovolemia", "Hypovolemia"
"Severe Dengue", "Severe Dengue"
"Angioid Streaks", "Angioid Streaks"
"Patellar Dislocation", "Patellar Dislocation"
"Vesicular Stomatitis", "Vesicular Stomatitis"
"Pseudarthrosis", "Pseudarthrosis"
"Virus Diseases", "Virus Diseases"
"Sleep Disorders, Intrinsic", "Sleep Disorders, Intrinsic"
"Lyme Disease", "Lyme Disease"
"Essential Tremor", "Essential Tremor"
"Renal Colic", "Renal Colic"
"Bone Diseases, Metabolic", "Bone Diseases, Metabolic"
"Diabetic Foot", "Diabetic Foot"
"Ventricular Dysfunction", "Ventricular Dysfunction"
"Chronic Periodontitis", "Chronic Periodontitis"
"Tachycardia, Ventricular", "Tachycardia, Ventricular"
"Ethmoid Sinusitis", "Ethmoid Sinusitis"
"Pregnancy Complications", "Pregnancy Complications"
"Muscular Dystrophy, Duchenne", "Muscular Dystrophy, Duchenne"
"Birth Weight", "Birth Weight"
"Tachycardia, Ectopic Junctional", "Tachycardia, Ectopic Junctional"
"Self-Injurious Behavior", "Self-Injurious Behavior"
"Trypanosomiasis", "Trypanosomiasis"
"Ornithine Carbamoyltransferase Deficiency Disease", "Ornithine Carbamoyltransferase Deficiency Disease"
"Flatulence", "Flatulence"
"Toxoplasmosis, Ocular", "Toxoplasmosis, Ocular"
"Intervertebral Disc Degeneration", "Intervertebral Disc Degeneration"
"Typhus, Epidemic Louse-Borne", "Typhus, Epidemic Louse-Borne"
"Central Nervous System Neoplasms", "Central Nervous System Neoplasms"
"Candidiasis, Invasive", "Candidiasis, Invasive"
"Encephalomyelitis, Eastern Equine", "Encephalomyelitis, Eastern Equine"
"Dupuytren Contracture", "Dupuytren Contracture"
"Lymphoma, Primary Effusion", "Lymphoma, Primary Effusion"
"Anus, Imperforate", "Anus, Imperforate"
"Vaginal Neoplasms", "Vaginal Neoplasms"
"Vascular Calcification", "Vascular Calcification"
"Erythema Infectiosum", "Erythema Infectiosum"
"Lymphoma, Non-Hodgkin", "Lymphoma, Non-Hodgkin"
"Gaucher Disease", "Gaucher Disease"
"Seizures, Febrile", "Seizures, Febrile"
"Parotid Diseases", "Parotid Diseases"
"Cholecystitis", "Cholecystitis"
"Neurobehavioral Manifestations", "Neurobehavioral Manifestations"
"Uniparental Disomy", "Uniparental Disomy"
"Postphlebitic Syndrome", "Postphlebitic Syndrome"
"Keratoacanthoma", "Keratoacanthoma"
"Facial Neoplasms", "Facial Neoplasms"
"Disorders of Excessive Somnolence", "Disorders of Excessive Somnolence"
"Suicidal Ideation", "Suicidal Ideation"
"Hallucinations", "Hallucinations"
"Mucopolysaccharidosis I", "Mucopolysaccharidosis I"
"Thrombophilia", "Thrombophilia"
"Cardiac Complexes, Premature", "Cardiac Complexes, Premature"
"Arteriovenous Fistula", "Arteriovenous Fistula"
"Histiocytic Necrotizing Lymphadenitis", "Histiocytic Necrotizing Lymphadenitis"
"Intraabdominal Infections", "Intraabdominal Infections"
"Catatonia", "Catatonia"
"Heterotaxy Syndrome", "Heterotaxy Syndrome"
"Blood Loss, Surgical", "Blood Loss, Surgical"
"Cerebellar Neoplasms", "Cerebellar Neoplasms"
"Overweight", "Overweight"
"Thinness", "Thinness"
"Stomatitis", "Stomatitis"
"Gingival Neoplasms", "Gingival Neoplasms"
"Schizophrenia, Paranoid", "Schizophrenia, Paranoid"
"Dwarfism", "Dwarfism"
"Diastema", "Diastema"
"Agenesis of Corpus Callosum", "Agenesis of Corpus Callosum"
"Bradycardia", "Bradycardia"
"Epiglottitis", "Epiglottitis"
"Arachnodactyly", "Arachnodactyly"
"Hypersensitivity, Delayed", "Hypersensitivity, Delayed"
"Edema, Cardiac", "Edema, Cardiac"
"Aphasia", "Aphasia"
"Wolff-Parkinson-White Syndrome", "Wolff-Parkinson-White Syndrome"
"Genetic Predisposition to Disease", "Genetic Predisposition to Disease"
"Spinal Cord Neoplasms", "Spinal Cord Neoplasms"
"Choroiditis", "Choroiditis"
"Velopharyngeal Insufficiency", "Velopharyngeal Insufficiency"
"Mixed Tumor, Malignant", "Mixed Tumor, Malignant"
"Muscular Dystrophy, Facioscapulohumeral", "Muscular Dystrophy, Facioscapulohumeral"
"Epistaxis", "Epistaxis"
"Carcinoma, Large Cell", "Carcinoma, Large Cell"
"Firesetting Behavior", "Firesetting Behavior"
"Malnutrition", "Malnutrition"
"Arthritis, Juvenile", "Arthritis, Juvenile"
"Purpura Fulminans", "Purpura Fulminans"
"Breech Presentation", "Breech Presentation"
"Angiolipoma", "Angiolipoma"
"Tachycardia, Supraventricular", "Tachycardia, Supraventricular"
"Sarcoma, Endometrial Stromal", "Sarcoma, Endometrial Stromal"
"Jaw Abnormalities", "Jaw Abnormalities"
"Jervell-Lange Nielsen Syndrome", "Jervell-Lange Nielsen Syndrome"
